19260325,-0.001508,-0.005019
19260326,0.003295,0.002581
19260327,-0.008466,-0.009246
19260329,-0.023936,-0.029118
19260330,-0.016563,-0.021821
19260331,0.032359,0.030224
19260401,0.008847,0.017843
19260403,0.0013,0.002849
19260405,0.004735,0.007861
19260406,0.009142,0.011633
19260407,-0.003584,-0.001765
19260408,-0.005541,-0.005304
19260409,1.6e-05,-0.002395
19260410,-0.002896,-0.000995
19260412,-0.018504,-0.022706
19260413,0.009197,0.005861
19260414,-0.011012,-0.007991
19260415,0.001851,-0.000283
19260416,0.000816,0.000758
19260417,0.001774,0.002376
19260419,0.000827,-0.001779
19260420,0.003458,0.001253
19260421,0.013977,0.014546
19260422,0.009837,0.012581
19260423,0.01145,0.011699
19260424,0.005819,0.004457
19260426,-0.007177,-0.007319
19260427,-0.001832,-0.00324
19260428,0.005124,0.000919
19260429,0.001573,0.002727
19260430,-0.002373,-0.005878
19260501,-0.00197,-0.002945
19260503,-0.016797,-0.016987
19260504,0.004495,0.003065
19260505,0.002307,0.004807
19260506,0.001304,0.001041
19260507,-0.008851,-0.007918
19260508,-0.000467,0.000138
19260510,-0.004865,-0.007767
19260511,0.000837,0.002477
19260512,0.002661,0.002486
19260513,-0.001592,-0.00216
19260514,-0.001284,-0.001121
19260515,-0.003729,-0.003649
19260517,-0.000167,-0.00315
19260518,-0.001779,-0.004233
19260519,-0.001684,-0.004273
19260520,0.009063,0.005745
19260521,0.007683,0.010292
19260522,0.002828,0.003251
19260524,0.004909,0.006073
19260525,0.003343,0.008203
19260526,0.005789,0.003956
19260527,0.003407,0.004422
19260528,0.006709,0.008897
19260601,-0.004687,-0.003731
19260602,0.005296,0.004028
19260603,0.005005,0.008005
19260604,0.001839,0.003871
19260605,-0.000172,-0.001399
19260607,0.002893,0.006471
19260608,0.001063,0.001436
19260609,4.7e-05,-0.001319
19260610,0.001281,4e-06
19260611,0.00709,0.005411
19260612,0.006195,0.005779
19260614,0.004375,0.004618
19260615,0.000866,0.002349
19260616,0.007197,0.007679
19260617,0.006266,0.006276
19260618,-0.007653,-0.003548
19260619,0.008609,0.004816
19260621,0.00367,0.006166
19260622,0.001487,0.001036
19260623,-0.0083,-0.008745
19260624,0.002979,0.002011
19260625,-0.003642,-0.005621
19260626,0.000542,0.001858
19260628,0.002513,0.002263
19260629,0.005431,0.005552
19260630,0.00243,0.002451
19260701,0.0012,0.001645
19260702,0.00458,0.002131
19260706,0.001763,0.001349
19260707,0.000933,-0.001107
19260708,0.002298,0.004022
19260709,-0.006943,-0.004331
19260710,0.006049,0.004114
19260712,0.000574,0.00019
19260713,0.004861,0.004357
19260714,0.000547,0.000111
19260715,-0.004272,-0.001568
19260716,0.005227,0.004378
19260717,0.00362,0.003605
19260719,1.8e-05,-3e-05
19260720,-0.005616,-0.006257
19260721,-0.006022,-0.004746
19260722,-0.007135,-0.008241
19260723,-3.1e-05,0.000913
19260724,-0.001188,0.00229
19260726,0.005304,0.001363
19260727,0.004295,0.003055
19260728,0.010862,0.010771
19260729,0.003664,-0.003657
19260730,0.001424,0.001091
19260731,0.004655,0.004031
19260802,0.008362,0.007227
19260803,0.004673,0.003356
19260804,-0.003577,-0.000513
19260805,-0.000813,0.001886
19260806,0.00696,0.006335
19260807,0.004663,0.005135
19260809,0.002218,0.001342
19260810,-0.013932,-0.010122
19260811,-0.005478,0.000108
19260812,0.00854,0.002935
19260813,0.005784,0.000348
19260814,0.006816,0.005657
19260816,0.000951,0.004558
19260817,-0.009347,-0.006866
19260818,0.00275,0.002526
19260819,-0.005926,-0.004639
19260820,-0.001728,-0.001743
19260821,0.003406,0.004894
19260823,0.004871,0.002803
19260824,-0.008337,-0.006006
19260825,-0.00318,-0.004046
19260826,0.005514,0.005817
19260827,0.00337,0.003319
19260828,0.00346,0.004913
19260830,0.003094,0.003481
19260831,0.005925,0.003607
19260901,0.005476,0.005495
19260902,-0.000414,0.001071
19260903,0.005283,0.003247
19260907,0.005821,0.005307
19260908,-0.00505,-0.00513
19260909,-0.000588,-0.000921
19260910,-0.008054,-0.004526
19260911,-0.0043,-0.002435
19260913,-0.000149,-0.000474
19260914,0.008906,0.007891
19260915,-0.001864,-0.000633
19260916,-0.001748,-0.005341
19260917,-0.010064,-0.011433
19260918,0.006962,0.005862
19260920,-0.006176,-0.00758
19260921,0.003067,0.002285
19260922,-0.001138,-0.000968
19260923,0.002614,0.001874
19260924,0.006307,0.005744
19260925,0.002228,0.001865
19260927,-0.001205,-0.000675
19260928,2.1e-05,-0.001015
19260929,-0.0029,-0.001639
19260930,0.003077,0.003339
19261001,0.007404,0.00382
19261002,-0.000921,0.001629
19261004,-0.013722,-0.014004
19261005,-0.010924,-0.010482
19261006,-0.005597,-0.010973
19261007,-0.007345,-0.003343
19261008,0.005984,0.00673
19261009,-0.009203,-0.006003
19261011,-0.006713,-0.008007
19261013,0.006953,0.004594
19261014,0.009733,0.007266
19261015,-0.017962,-0.016489
19261016,-0.007117,-0.008068
19261018,0.00693,0.007919
19261019,-0.010099,-0.010101
19261020,-0.002423,-0.008151
19261021,0.015238,0.015715
19261022,-0.003869,0.000126
19261023,0.005567,0.009072
19261025,-0.000788,-0.000904
19261026,0.003316,0.004824
19261027,0.010061,0.007475
19261028,-0.000702,0.000708
19261029,-0.000453,0.000682
19261030,-0.002335,-0.000669
19261101,0.004693,0.004053
19261103,0.001943,0.001002
19261104,0.006036,0.008083
19261105,0.000837,-0.000182
19261106,0.001718,0.000935
19261108,0.00527,0.003343
19261109,0.001374,0.002272
19261110,-0.00586,-0.004843
19261111,0.006825,0.008575
19261112,0.00248,0.00197
19261113,-0.002182,-0.001893
19261115,0.003772,0.00342
19261116,0.001561,0.0019
19261117,-0.003332,-0.003969
19261118,-0.004568,-0.003984
19261119,-0.006343,-0.001917
19261120,0.004037,0.004684
19261122,0.005694,0.004023
19261123,0.003453,0.004109
19261124,0.000947,0.000458
19261126,0.002354,0.002079
19261127,-0.001375,-0.001981
19261129,-0.003448,-0.00378
19261130,0.002843,0.003198
19261201,0.003624,0.004056
19261202,0.005067,0.003977
19261203,0.003158,0.004593
19261204,-0.001536,0.001505
19261206,0.000454,-0.001855
19261207,-0.000222,0.003876
19261208,-0.000791,-0.00026
19261209,0.004395,0.004375
19261210,0.003724,0.005632
19261211,0.001054,0.002224
19261213,0.00424,0.005839
19261214,0.001113,0.001795
19261215,0.002069,0.002455
19261216,-0.005997,-0.007241
19261217,0.009088,0.005399
19261218,0.004261,0.003813
19261220,-0.002708,-0.001344
19261221,-0.000231,-0.001428
19261222,0.000128,-0.002485
19261223,0.003037,0.002258
19261224,0.003072,0.00344
19261227,-0.001925,-0.003055
19261228,-0.010793,-0.013965
19261229,0.004597,0.004768
19261230,-0.003402,-0.000179
19261231,0.003473,0.007736
19270103,-0.007792,-0.002992
19270104,0.003069,0.004951
19270105,0.001561,0.003555
19270106,-0.001545,-0.000953
19270107,0.003344,0.002966
19270108,0.003936,0.006565
19270110,0.001575,0.003001
19270111,-0.002796,-0.001963
19270112,0.000817,-9.5e-05
19270113,-0.000336,0.000673
19270114,0.000482,-0.001561
19270115,0.001517,0.005151
19270117,-0.000384,-0.000899
19270118,-0.00051,0.000385
19270119,0.005986,0.00436
19270120,-0.001564,-0.002167
19270121,-2.7e-05,0.004394
19270122,-0.003453,-0.002802
19270124,-0.00461,-0.002166
19270125,-0.010575,-0.014096
19270126,0.002111,0.002475
19270127,-0.003505,-0.004622
19270128,0.001686,0.004123
19270129,0.007384,0.005546
19270131,0.006522,0.006307
19270201,-7.7e-05,0.003404
19270202,0.007522,0.009497
19270203,0.001981,0.001313
19270204,0.003601,0.003778
19270205,-0.001772,0.000549
19270207,-0.001283,0.000914
19270208,0.001042,0.004006
19270209,0.000411,-0.002213
19270210,0.001077,0.006927
19270211,0.003158,0.004396
19270214,0.004909,0.005904
19270215,0.001157,0.001952
19270216,0.000231,0.002337
19270217,0.003287,0.003654
19270218,0.003039,0.000842
19270219,8.7e-05,0.001367
19270221,-0.001482,-0.00052
19270223,0.007267,0.007727
19270224,0.001484,0.001198
19270225,0.002336,0.003865
19270226,0.000733,0.000499
19270228,0.005863,0.005169
19270301,-0.003648,-0.006302
19270302,-0.011422,-0.01081
19270303,0.010289,0.006467
19270304,-0.004491,-0.001816
19270305,-0.002308,-0.000713
19270307,-0.003621,-0.005224
19270308,0.001291,-0.003051
19270309,0.005055,0.005593
19270310,0.004607,0.004417
19270311,0.001669,0.003601
19270312,-0.000183,0.002787
19270314,0.001816,-0.001713
19270315,-0.007828,-0.009347
19270316,0.010139,0.003415
19270317,0.004147,0.002465
19270318,-0.007786,-0.008375
19270319,0.00042,0.002612
19270321,0.001812,-0.002061
19270322,-0.010282,-0.010153
19270323,0.002014,0.001688
19270324,0.006783,0.007255
19270325,0.001774,0.003053
19270326,0.003387,0.002015
19270328,0.005257,0.005969
19270329,-0.002183,-0.004104
19270330,-0.005828,-0.004201
19270331,0.003174,0.001616
19270401,-0.00058,-0.002104
19270402,-0.00079,-7.2e-05
19270404,0.00533,0.005942
19270405,0.00598,0.003564
19270406,0.001145,0.002395
19270407,0.002557,-7.9e-05
19270408,0.003355,0.005314
19270409,0.000425,0.000782
19270411,0.002125,0.004744
19270412,-0.00273,0.000971
19270413,0.002052,0.001697
19270414,0.00094,0.004212
19270416,0.001998,0.004763
19270418,-0.000288,0.000709
19270419,0.001782,0.001273
19270420,0.00275,0.003773
19270421,0.003795,-7.4e-05
19270422,0.000968,-0.002665
19270423,-0.003511,-0.001237
19270425,-0.015518,-0.014357
19270426,0.006019,0.003715
19270427,-0.003781,-0.005659
19270428,-0.010868,-0.009995
19270429,0.004749,0.005515
19270430,-4.4e-05,0.001478
19270502,0.002764,0.005488
19270503,0.007517,0.009277
19270504,0.007727,0.007715
19270505,0.003081,0.003003
19270506,0.002889,0.002968
19270507,0.003021,0.002836
19270509,0.002016,0.003534
19270510,-0.00073,-0.002363
19270511,-0.001226,0.000645
19270512,-0.001008,-0.003398
19270513,0.00506,0.004085
19270514,0.000344,0.001093
19270516,-0.00702,-0.004814
19270517,0.00471,0.004089
19270518,0.005111,0.002508
19270519,0.001937,0.000425
19270520,0.004778,0.003375
19270521,0.002583,0.005704
19270523,0.001814,0.003228
19270524,-0.001359,0.000139
19270525,0.001708,0.003011
19270526,0.001479,0.001761
19270527,0.004528,0.009107
19270528,0.001483,0.000769
19270531,0.002618,3.6e-05
19270601,0.00339,0.002718
19270602,0.000789,0.001789
19270603,-0.008892,-0.00907
19270604,0.004619,0.004629
19270606,0.005056,0.005263
19270607,-0.002392,0.000497
19270608,0.002783,0.003173
19270609,0.00029,0.002455
19270610,-0.003907,-0.004353
19270611,-0.000962,-0.001314
19270614,-0.01497,-0.014408
19270615,0.009121,0.011094
19270616,0.006305,0.004317
19270617,0.001667,0.006612
19270618,-0.001167,0.001831
19270620,-0.001843,-0.003525
19270621,-0.003491,-0.000407
19270622,0.000197,0.001359
19270623,-0.008544,-0.010331
19270624,0.00145,0.00179
19270625,-0.00089,-0.000994
19270627,-0.012048,-0.015289
19270628,0.002633,0.00082
19270629,0.000252,0.000316
19270630,-0.000872,-0.001429
19270701,0.006773,0.007168
19270702,0.005604,0.006605
19270705,0.008452,0.006381
19270706,0.006174,0.009875
19270707,-0.002334,0.000697
19270708,-0.001611,-0.002975
19270709,0.001781,0.002211
19270711,0.004153,0.001748
19270712,0.003387,0.003632
19270713,0.002706,0.002753
19270714,0.004181,0.002136
19270715,0.002706,0.004071
19270716,0.001777,0.004558
19270718,0.00193,0.001008
19270719,0.002803,0.0025
19270720,0.004437,0.003661
19270721,-0.000374,0.001068
19270722,-0.000451,-0.00123
19270723,0.00192,0.002603
19270725,0.004246,0.004246
19270726,0.002567,-0.000393
19270727,0.000732,-0.002525
19270728,0.001451,-0.000413
19270729,0.004675,0.004001
19270730,0.004995,0.003223
19270801,0.005832,0.006569
19270802,0.006354,0.0038
19270803,-0.006511,-0.003096
19270804,0.009309,0.007013
19270805,-0.006076,-0.003421
19270806,-0.001002,0.00011
19270808,-0.010609,-0.010517
19270809,0.009518,0.008316
19270810,0.002521,0.003157
19270811,-0.010069,-0.009712
19270812,-0.015497,-0.020752
19270813,0.009091,0.009257
19270815,0.012656,0.01309
19270816,0.006166,0.007085
19270817,0.003093,0.004891
19270818,0.000593,-0.00074
19270819,0.001641,0.000444
19270820,0.003587,0.004634
19270822,0.003547,0.002351
19270823,0.000691,0.000817
19270824,0.001939,0.003271
19270825,0.000303,-0.002144
19270826,0.002415,-0.001029
19270827,-0.001173,-0.000545
19270829,-0.000205,-0.001237
19270830,-0.000204,-0.002213
19270831,-0.004624,-0.005376
19270901,0.007955,0.006955
19270902,0.00582,0.005889
19270903,0.0051,0.006504
19270906,0.008978,0.00833
19270907,0.004492,0.0052
19270908,0.000212,0.002213
19270909,-0.006307,-0.006531
19270910,0.004373,0.005864
19270912,-0.003557,-0.004317
19270913,0.012912,0.00891
19270914,0.003099,0.001281
19270915,0.00253,-0.00012
19270916,0.000836,-0.000539
19270917,-0.002699,-0.002665
19270919,-0.003138,-0.005097
19270920,0.005728,0.008078
19270921,-0.001341,-0.002043
19270922,-0.011491,-0.009849
19270923,0.005208,0.005397
19270924,0.006505,0.002362
19270926,-0.009038,-0.004977
19270927,0.002349,-0.000558
19270928,-0.003538,-0.001931
19270929,0.002051,0.000681
19270930,0.012839,0.011554
19271001,0.005348,0.005099
19271003,0.002803,0.001631
19271004,-0.004227,-0.00427
19271005,-0.002696,-0.003137
19271006,0.0026,0.003004
19271007,-0.007241,-0.006505
19271008,-0.003173,-0.003573
19271010,-0.005204,-0.009282
19271011,0.00045,0.00252
19271013,0.006977,0.006812
19271014,1.6e-05,0.003217
19271015,0.000348,0.004013
19271017,-0.012522,-0.012518
19271018,0.003547,0.001828
19271019,-0.007988,-0.005127
19271020,-0.01011,-0.0098
19271021,-0.007439,-0.002138
19271022,-0.006934,-0.005516
19271024,0.003748,0.002666
19271025,0.01601,0.009782
19271026,0.000785,0.004348
19271027,-0.004043,-0.001406
19271028,-0.014447,-0.015248
19271029,-0.004914,-0.005279
19271031,0.007619,0.00705
19271101,0.000132,0.0025
19271102,0.009901,0.003497
19271103,0.011401,0.01134
19271104,-0.000183,0.00088
19271105,0.005889,0.005978
19271107,0.006966,0.00934
19271109,-0.008022,-0.005031
19271110,0.002595,0.002262
19271111,0.008684,0.005171
19271112,0.003351,0.003288
19271114,0.005142,0.007723
19271115,0.001068,0.003537
19271116,-0.000352,0.004472
19271117,0.001756,0.00302
19271118,0.006184,0.00737
19271119,0.002662,0.004963
19271121,-0.005111,-0.001149
19271122,0.003771,0.006572
19271123,0.003,0.003686
19271125,0.002577,0.004364
19271126,7.9e-05,0.003099
19271128,-0.007541,-0.004927
19271129,0.006606,0.009598
19271130,0.005397,0.006051
19271201,-0.004711,-0.00354
19271202,0.003715,0.002914
19271203,0.003321,0.002046
19271205,-0.003894,-0.0018
19271206,-0.000394,2e-05
19271207,-0.005171,-0.006161
19271208,-0.008489,-0.007663
19271209,0.011549,0.011379
19271210,0.000679,0.004076
19271212,0.005986,0.009388
19271213,0.004177,0.00363
19271214,-0.003795,-0.004115
19271215,0.005272,0.007725
19271216,0.006715,0.004045
19271217,0.000633,0.002002
19271219,0.003211,0.001898
19271220,0.000162,-0.001331
19271221,-0.00057,0.002401
19271222,-0.000214,-0.001811
19271223,0.002071,0.000149
19271224,0.001484,0.001535
19271227,0.000148,0.001149
19271228,-0.005927,-0.007068
19271229,0.00166,-0.001148
19271230,0.00423,0.012146
19271231,0.003246,0.004756
19280103,0.004586,0.009713
19280104,-0.001229,0.001216
19280105,-0.007224,-0.005866
19280106,0.006768,0.009356
19280107,0.00112,0.002359
19280109,-0.008834,-0.006135
19280110,-0.008222,-0.011254
19280111,0.001332,0.006913
19280112,0.005278,0.007124
19280113,0.006313,0.006879
19280114,-0.006691,-0.004914
19280116,-0.00873,-0.009704
19280117,0.00187,0.006702
19280118,-0.003113,-0.005118
19280119,0.005912,0.005578
19280120,0.005865,0.007878
19280121,0.002138,0.003838
19280123,0.006384,0.007572
19280124,0.002982,0.005789
19280125,-0.01047,-0.012153
19280126,0.005409,0.007774
19280127,0.002766,0.001394
19280128,-0.004908,-0.002149
19280130,-0.004177,-0.006325
19280131,0.003349,0.008119
19280201,-0.002421,-0.001068
19280202,0.004489,0.005823
19280203,-0.011326,-0.012453
19280204,0.000569,-0.001871
19280206,0.002212,0.004863
19280207,-0.002863,-0.007334
19280208,0.000855,-0.003165
19280209,0.004652,0.00447
19280210,-0.000732,-0.00216
19280211,7.9e-05,0.002725
19280214,-0.003737,-0.000914
19280215,-0.002669,-0.003374
19280216,-0.003044,-0.004783
19280217,-0.016637,-0.021031
19280218,-0.00471,-0.008947
19280220,-0.00155,0.002008
19280221,0.010674,0.013284
19280223,0.002263,0.003201
19280224,0.003456,0.002236
19280225,0.001427,0.003409
19280227,-0.004749,-0.004075
19280228,0.003797,0.004636
19280229,0.005795,0.006621
19280301,0.002654,0.00315
19280302,0.000894,-0.000312
19280303,0.004935,0.003747
19280305,0.006794,0.004315
19280306,0.004082,0.004165
19280307,-0.004275,-0.003713
19280308,0.00423,0.003739
19280309,0.012292,0.008346
19280310,-0.002402,-0.004764
19280312,0.004517,0.002116
19280313,-0.003056,-0.001862
19280314,0.001169,0.002222
19280315,0.007532,0.00719
19280316,0.009515,0.005941
19280317,0.002098,0.002912
19280319,0.001118,0.005297
19280320,0.004117,0.004974
19280321,0.008854,0.008642
19280322,-0.003593,-0.006314
19280323,0.007389,0.002189
19280324,0.000738,-0.000576
19280326,0.009496,0.005958
19280327,-0.003342,0.00088
19280328,0.000303,0.004019
19280329,0.002111,0.004308
19280330,0.014955,0.012398
19280331,-0.005599,-0.002943
19280402,-0.008753,-0.002089
19280403,0.006229,0.005937
19280404,-0.000705,0.002463
19280405,0.011316,0.009813
19280409,0.003301,0.008884
19280410,-0.007219,-0.005227
19280411,0.014175,0.016815
19280412,-0.002553,0.000803
19280413,0.014131,0.013058
19280414,-0.004321,-0.001142
19280416,0.005194,0.003661
19280417,-0.006457,-0.003949
19280418,0.000282,0.001208
19280419,0.005792,0.010373
19280420,-0.013263,-0.013357
19280423,-0.007093,-0.005457
19280424,0.003693,0.001621
19280425,0.00767,0.012885
19280426,0.006678,0.00923
19280427,0.010414,0.013122
19280428,0.004732,0.004992
19280430,0.000612,0.001276
19280501,0.002736,0.004145
19280502,0.000862,0.003437
19280503,0.003946,0.002787
19280504,0.011722,0.007123
19280507,0.007422,0.008969
19280508,-0.005598,-0.003861
19280509,0.000536,0.001797
19280510,-0.001614,0.001869
19280511,0.007845,0.010539
19280514,0.004929,0.014068
19280515,-0.000466,0.002356
19280516,-0.015153,-0.015048
19280517,0.004831,0.000679
19280518,-0.007061,-0.003115
19280521,-0.011446,-0.004574
19280522,-0.013771,-0.014559
19280523,0.017354,0.013995
19280524,0.005483,0.010187
19280525,0.002015,0.004413
19280528,-0.014659,-0.014196
19280529,0.008862,0.005035
19280531,0.009393,0.012531
19280601,0.00356,0.001625
19280602,0.006349,0.007643
19280604,-0.018371,-0.0159
19280605,0.002359,0.002646
19280606,-0.008392,-0.004926
19280607,-0.004847,-0.011162
19280608,-0.013824,-0.016789
19280609,-0.012971,-0.013772
19280611,-0.022928,-0.029403
19280612,-0.023077,-0.039936
19280613,0.031275,0.032818
19280614,0.009677,0.021546
19280615,-0.01249,-0.00966
19280616,-3.2e-05,-0.004066
19280618,-0.020095,-0.018283
19280619,-0.005895,-0.015338
19280620,0.013968,0.013434
19280621,0.00161,0.006395
19280622,-0.000237,0.003072
19280623,-0.006315,-0.005082
19280625,0.001093,-0.001854
19280626,0.010066,0.009293
19280627,0.010141,0.011553
19280628,0.008241,0.007535
19280629,0.004996,0.00491
19280630,0.001387,0.002825
19280702,-0.011703,-0.012838
19280703,0.016328,0.014538
19280705,0.009524,0.011436
19280706,-0.003032,-0.002031
19280707,0.002714,0.004842
19280709,0.000262,1e-05
19280710,-0.0028,-0.004544
19280711,-0.023194,-0.023732
19280712,-0.006277,-0.008305
19280713,0.007097,0.007795
19280714,-2.7e-05,0.002521
19280716,-0.012227,-0.011991
19280717,0.004656,0.001995
19280718,0.009027,0.006534
19280719,-0.001525,0.002134
19280720,0.00117,0.001562
19280721,-0.002253,0.000107
19280723,0.006318,0.004567
19280724,0.000533,0.003227
19280725,0.004292,0.000727
19280726,0.002482,0.003031
19280727,0.007981,0.005094
19280728,0.002491,0.002099
19280730,-0.001258,-0.000575
19280731,-0.000816,-5e-06
19280801,0.002616,0.002416
19280802,-0.004354,-0.004315
19280803,0.002529,0.002452
19280804,0.002205,0.004097
19280806,0.007176,0.005064
19280807,-0.003511,-0.003042
19280808,-0.011027,-0.008653
19280809,0.001235,-0.001113
19280810,-0.001932,-0.002316
19280811,0.00133,0.003356
19280813,-0.000379,0.000457
19280814,-0.006299,-0.004419
19280815,0.01389,0.009429
19280816,0.008045,0.008035
19280817,0.002873,0.001127
19280818,0.003037,0.005094
19280820,0.002294,0.002345
19280821,0.009954,0.005745
19280822,0.001421,0.002744
19280823,0.000223,0.00028
19280824,0.013724,0.012452
19280825,0.002865,0.002597
19280827,-0.002901,-0.001181
19280828,0.006403,0.005221
19280829,0.002643,0.002587
19280830,0.003041,0.005125
19280831,0.011656,0.007165
19280901,0.002696,0.005991
19280904,0.004191,0.004729
19280905,0.004253,0.004058
19280906,-0.004042,-0.001828
19280907,0.006697,0.006781
19280908,-0.002959,-0.000557
19280910,-0.003392,-0.00033
19280911,0.006397,0.005139
19280912,0.003373,0.002883
19280913,-0.000683,-0.000109
19280914,0.001409,0.004778
19280915,0.005912,0.005721
19280917,0.005463,0.009093
19280918,-0.00681,-0.003385
19280919,-0.000386,0.000801
19280920,0.001632,0.004497
19280921,0.006726,0.005665
19280922,-0.002416,-0.000459
19280924,0.006423,0.004845
19280925,-0.000706,0.001081
19280926,-0.001149,-0.001473
19280927,-0.012055,-0.011934
19280928,0.000283,-0.002899
19280929,0.010406,0.00967
19281001,-0.000987,0.00134
19281002,-0.004182,-0.004331
19281003,-0.002533,-0.001271
19281004,0.002753,0.004674
19281005,-0.002406,-0.001183
19281006,-0.000284,0.000471
19281008,-0.003331,-0.003709
19281009,0.001346,-0.000175
19281010,0.00946,0.009979
19281011,0.003179,0.002943
19281013,0.005708,0.006504
19281015,0.003912,0.00364
19281016,0.003205,0.002885
19281017,0.003827,0.005268
19281018,0.003039,0.000876
19281019,0.005258,0.003256
19281020,-0.004473,-0.002646
19281022,-0.001018,0.00041
19281023,0.006643,0.005377
19281024,0.002229,0.003648
19281025,-0.002593,-0.000607
19281026,-0.011296,-0.012044
19281027,0.008681,0.007319
19281029,0.007181,0.008687
19281030,-0.010111,-0.011339
19281031,-0.004229,-0.00671
19281101,0.012843,0.010264
19281102,-0.001061,-0.000693
19281103,0.000509,-4e-06
19281105,0.011436,0.011061
19281107,0.011941,0.011481
19281108,-0.002479,-0.001326
19281109,0.007456,0.005686
19281110,0.008294,0.008877
19281112,0.003801,0.00167
19281113,0.000704,-0.001432
19281114,0.001214,0.002038
19281115,0.00351,0.001927
19281116,0.017687,0.014005
19281117,0.001018,-0.000151
19281119,0.00195,0.00417
19281120,0.011386,0.008689
19281121,-0.014958,-0.010614
19281122,0.01406,0.01499
19281123,0.003474,0.005486
19281126,0.005241,0.009767
19281127,0.003063,0.005254
19281128,0.010817,0.010221
19281130,0.00353,0.000656
19281201,-0.005813,-0.001872
19281203,-0.007217,-0.006236
19281204,0.00212,0.002342
19281205,-0.006547,-0.002952
19281206,-0.035292,-0.032999
19281207,-0.023348,-0.022167
19281208,-0.018891,-0.023906
19281210,0.016627,0.009014
19281211,0.022833,0.028237
19281212,-0.007558,-0.003834
19281213,-0.002961,-0.000936
19281214,0.002868,0.002051
19281215,-0.003655,-0.001775
19281217,-0.003704,-0.007934
19281218,0.010825,0.007866
19281219,0.012059,0.011768
19281220,0.003437,0.002575
19281221,0.01053,0.006362
19281222,0.001034,0.00157
19281224,0.0086,0.007587
19281226,-0.003042,-0.002001
19281227,0.006603,0.00321
19281228,0.01344,0.010294
19281229,0.002108,0.00316
19281231,0.013713,0.014249
19290102,0.015499,0.017334
19290103,0.001776,0.001598
19290104,0.000488,0.001034
19290105,-0.008781,-0.003975
19290107,-0.012838,-0.013876
19290108,-0.002283,-0.001446
19290109,0.012226,0.013511
19290110,0.002821,0.00441
19290111,-0.000647,0.001779
19290112,-0.002531,0.000235
19290114,0.003086,0.005405
19290115,-0.010058,-0.009803
19290116,0.009653,0.007587
19290117,0.007179,0.005599
19290118,0.002064,0.002268
19290119,0.002016,0.00254
19290121,0.001782,0.000774
19290122,0.006747,0.00104
19290123,0.005664,-0.000351
19290124,-0.00794,-0.007504
19290125,0.011631,0.005528
19290126,0.003195,0.001169
19290128,-0.003334,-0.001315
19290129,-0.001754,-0.003888
19290130,0.003056,-0.000413
19290131,0.013864,0.010995
19290201,0.006132,0.006975
19290202,0.000114,0.003265
19290204,-0.004495,0.002682
19290205,0.002352,0.002998
19290206,-0.008406,-0.006919
19290207,-0.029683,-0.027972
19290208,-0.009921,-0.011594
19290211,0.022852,0.019445
19290213,0.000893,0.003549
19290214,-0.005903,-0.007434
19290215,-0.016381,-0.013923
19290216,-0.013859,-0.016291
19290218,0.011507,0.008298
19290219,0.002224,0.008962
19290220,0.008836,0.009436
19290221,0.007876,0.005875
19290225,0.002598,0.003151
19290226,0.003955,0.004011
19290227,0.010568,0.009032
19290228,0.010269,0.008284
19290301,0.010819,0.00924
19290302,-0.002674,-0.002032
19290304,-0.009513,-0.00877
19290305,-0.006544,-0.006179
19290306,-0.015541,-0.017989
19290307,0.007766,0.005442
