19311031,0.081509,0.105333,0.079485,0.079018,0.094134,0.095108,0.101027,0.086504,0.110404,0.115443,0.094808,0.074505
19311130,-0.088402,-0.088216,-0.10708,-0.098259,-0.109429,-0.080187,-0.044784,-0.075909,-0.060965,-0.119283,-0.087815,-0.088233
19311231,-0.134971,-0.187239,-0.257788,-0.225707,-0.197984,-0.159455,-0.140664,-0.162724,-0.154758,-0.12934,-0.142861,-0.131064
19320130,-0.010534,0.08592,0.237888,0.20071,0.107753,0.065379,0.058712,0.054104,0.020985,0.023347,0.010074,-0.022628
19320229,0.057663,0.022732,-0.027567,0.004308,0.033981,-0.014774,-0.001461,-0.000502,0.039605,0.021817,0.043877,0.067463
19320331,-0.110599,-0.119564,-0.130632,-0.15277,-0.131207,-0.157113,-0.109051,-0.131713,-0.128092,-0.093739,-0.118178,-0.108705
19320430,-0.179417,-0.181056,-0.186865,-0.257934,-0.198573,-0.192806,-0.203727,-0.162734,-0.16861,-0.15384,-0.16009,-0.184826
19320531,-0.206198,-0.202303,-0.097796,-0.129686,-0.231994,-0.221164,-0.229135,-0.276508,-0.229289,-0.212066,-0.205019,-0.203089
19320630,-0.004289,0.041277,-0.075865,-0.024914,0.003154,0.072597,0.009763,0.044731,0.048151,0.028748,0.009084,-0.013098
19320730,0.340643,0.433499,0.328941,0.395982,0.442142,0.313352,0.410286,0.364774,0.351201,0.38162,0.352516,0.333122
19320831,0.371388,0.668097,0.991855,0.865855,0.71168,0.607937,0.605076,0.537786,0.417814,0.388951,0.439538,0.341635
19320930,-0.028649,-0.059442,-0.167679,-0.148931,-0.136505,-0.116111,-0.036298,-0.068791,-0.025991,-0.023133,-0.047939,-0.021667
19321031,-0.132553,-0.164793,-0.185973,-0.212451,-0.187554,-0.16882,-0.205495,-0.185901,-0.165128,-0.15302,-0.145665,-0.12308
19321130,-0.05826,-0.073874,-0.111214,-0.088589,-0.123144,-0.109206,-0.072353,-0.076962,-0.054712,-0.05441,-0.079275,-0.053226
19321231,0.045227,-0.036622,-0.103806,-0.1146,-0.089808,-0.079018,-0.03897,-0.055487,0.017689,0.01166,0.017825,0.060233
19330131,0.009813,0.035883,0.065295,0.028455,0.015775,0.065966,0.05467,0.061578,-0.013129,0.018919,0.022471,0.00551
19330228,-0.153204,-0.155443,-0.187573,-0.104406,-0.173641,-0.184832,-0.192467,-0.168167,-0.145526,-0.162917,-0.145836,-0.152732
19330331,0.033105,0.100121,0.09608,0.104395,0.113697,0.130567,0.067223,0.074416,0.111348,0.083871,0.057825,0.018694
19330429,0.394143,0.518249,0.474258,0.576137,0.399093,0.518625,0.535615,0.494002,0.538021,0.514179,0.429632,0.365025
19330531,0.213261,0.605986,1.112312,0.848976,0.8947,0.641794,0.511894,0.494916,0.387598,0.316837,0.230937,0.168143
19330630,0.133364,0.22643,0.385212,0.244089,0.256677,0.152239,0.213811,0.175284,0.168778,0.118867,0.155304,0.122968
19330731,-0.096341,-0.092417,-0.070338,-0.113216,-0.0667,-0.142317,-0.153948,-0.133889,-0.094344,-0.123161,-0.120808,-0.085587
19330831,0.121285,0.114552,0.021679,0.09291,0.052621,0.115779,0.147433,0.167943,0.183826,0.162919,0.150755,0.106655
19330930,-0.105836,-0.150009,-0.185685,-0.207425,-0.196723,-0.167403,-0.169759,-0.142638,-0.109393,-0.128616,-0.098707,-0.099262
19331031,-0.08365,-0.107887,-0.122392,-0.134562,-0.140349,-0.130963,-0.136433,-0.105948,-0.115943,-0.095858,-0.078051,-0.078009
19331129,0.099896,0.065094,0.014808,0.082916,0.043321,0.055798,0.064293,0.062588,0.093196,0.094486,0.085421,0.107255
19331230,0.017876,0.017242,0.020201,-0.001696,-0.002754,0.042504,0.066279,0.040655,-0.002091,0.030674,0.022983,0.014988
19340131,0.126779,0.315546,0.638277,0.455986,0.430647,0.35377,0.271084,0.288628,0.264314,0.152341,0.157102,0.096053
19340228,-0.024287,0.010863,0.079372,0.044094,0.023861,0.006601,0.002744,0.01468,-0.030013,-0.022518,-0.028144,-0.026788
19340331,0.004425,0.008062,-0.01814,0.005627,0.004384,0.007987,0.008029,-0.009335,0.017071,0.019419,0.014378,0.000299
19340430,-0.018345,0.000264,0.022085,0.017246,0.008348,-0.009492,-0.024848,-0.009761,-0.019872,-0.018976,-0.016014,-0.019596
19340531,-0.072273,-0.10724,-0.158476,-0.142999,-0.121649,-0.12281,-0.083662,-0.107294,-0.099374,-0.089064,-0.077251,-0.064065
19340630,0.025344,0.003578,-0.063357,-0.013967,-0.047607,0.014558,0.001401,0.016128,0.017617,0.037129,0.036268,0.024219
19340731,-0.109363,-0.186037,-0.234539,-0.253677,-0.24183,-0.224337,-0.183789,-0.181377,-0.153916,-0.151473,-0.127137,-0.090136
19340831,0.057043,0.098561,0.114897,0.133462,0.123093,0.120498,0.121897,0.092505,0.086406,0.064307,0.052533,0.051537
19340929,-0.002362,-0.011748,-0.010362,-0.029254,-0.028402,-0.024807,-0.007308,-0.011654,-0.006256,-0.002237,-0.013416,0.001305
19341031,-0.018895,-0.01923,0.035573,-0.014608,-0.02242,-0.016288,-0.033753,-0.015407,-0.011381,-0.013121,-0.010291,-0.021678
19341130,0.082095,0.128705,0.106476,0.171675,0.162675,0.137055,0.121718,0.140067,0.087552,0.118045,0.08939,0.07213
19341231,0.003554,0.014735,0.110283,-0.005271,0.02352,0.040081,0.01964,0.030928,0.01397,0.017852,0.004708,-0.000996
19350131,-0.033416,-0.029663,0.006819,-0.009271,-0.04313,-0.050871,-0.032884,-0.050754,-0.042628,-0.049452,-0.043432,-0.028445
19350228,-0.019462,-0.056016,-0.143586,-0.092325,-0.080861,-0.054768,-0.063832,-0.053941,-0.029402,-0.011621,-0.018991,-0.016224
19350330,-0.036013,-0.073353,-0.117319,-0.124262,-0.117431,-0.074838,-0.09012,-0.060408,-0.048162,-0.049466,-0.046234,-0.028363
19350430,0.090452,0.101628,0.076825,0.137556,0.108069,0.095615,0.117249,0.098142,0.087611,0.060459,0.098219,0.090948
19350531,0.034561,0.024401,-0.010028,0.017117,0.026557,0.014427,0.019527,0.024612,0.012129,0.016745,0.044891,0.036477
19350629,0.057796,0.040189,-0.054988,0.011126,0.009077,0.060304,0.049187,0.056848,0.055621,0.061266,0.075151,0.054925
19350731,0.07416,0.110382,0.146032,0.132112,0.108183,0.160972,0.130293,0.123817,0.070065,0.065417,0.065663,0.072792
19350831,0.026773,0.083084,0.134908,0.136225,0.105146,0.099079,0.056357,0.079631,0.032671,0.020398,0.034226,0.021103
19350930,0.026074,0.023798,0.055305,0.024975,0.020203,0.044239,0.055052,0.006925,0.035292,0.019579,0.02944,0.025243
19351031,0.069439,0.082776,0.015917,0.133978,0.077312,0.102142,0.103436,0.099261,0.043831,0.083103,0.094127,0.061879
19351130,0.052872,0.145782,0.458466,0.155141,0.178214,0.08376,0.104598,0.062848,0.076865,0.048763,0.046039,0.049186
19351231,0.046926,0.060243,0.033028,0.0517,0.069592,0.085295,0.072683,0.104902,0.066568,0.070744,0.047155,0.039951
19360131,0.069559,0.150165,0.392824,0.240881,0.157372,0.109982,0.097208,0.0992,0.080163,0.064415,0.084056,0.061532
19360229,0.025402,0.045619,0.053922,0.058317,0.068438,0.074632,0.030766,0.029403,0.035713,0.015557,0.046157,0.019389
19360331,0.008253,0.005947,-0.017916,0.007035,0.021745,-0.003786,0.036186,0.022233,0.015204,-0.007266,-0.009036,0.012183
19360430,-0.081481,-0.122963,-0.17447,-0.184225,-0.146784,-0.120812,-0.108575,-0.121266,-0.104989,-0.101815,-0.092949,-0.071064
19360529,0.052043,0.051218,0.054418,0.033968,0.041673,0.074897,0.046956,0.054876,0.040762,0.038533,0.051966,0.053746
19360630,0.024671,-0.000325,-0.046363,-0.004446,0.004692,-0.012115,0.002982,0.001451,0.015277,-0.005313,0.01772,0.031945
19360731,0.065954,0.08193,0.068806,0.095161,0.067457,0.124788,0.089057,0.096651,0.080696,0.087508,0.052604,0.063235
19360831,0.01095,0.021447,0.01302,0.018709,0.025121,0.019287,0.019747,0.027243,0.038286,0.013829,0.015673,0.007019
19360930,0.011899,0.032668,0.043538,0.059204,0.038898,0.033952,0.039128,0.020332,0.01628,0.031037,0.012935,0.007625
19361031,0.069986,0.063755,0.037754,0.084435,0.06868,0.04992,0.074372,0.064765,0.04575,0.049024,0.060777,0.075738
19361130,0.032854,0.091427,0.196506,0.10796,0.106444,0.097482,0.090764,0.085543,0.057501,0.051543,0.027587,0.024381
19361231,0.002796,0.027306,0.038822,0.001891,0.049641,0.029343,0.02807,0.036891,0.040148,0.011879,0.006698,-0.004515
19370130,0.033258,0.076221,0.193315,0.122043,0.081311,0.06313,0.079858,0.064485,0.053196,0.04723,0.029645,0.026907
19370227,0.013114,0.023904,0.022549,0.051409,0.008627,0.029494,0.029411,0.021006,0.041224,0.019292,-0.001087,0.01245
19370331,-0.002732,0.001065,0.011348,0.017452,-0.015045,-0.015076,-0.005936,0.006798,-0.003206,0.013353,0.012861,-0.007564
19370430,-0.075416,-0.101024,-0.163174,-0.148347,-0.12236,-0.108103,-0.082306,-0.094487,-0.091226,-0.086167,-0.077751,-0.069804
19370528,-0.007054,-0.024524,-0.038825,-0.03695,-0.036074,-0.013051,-0.031008,-0.026638,-0.014149,-0.025269,-0.014706,-0.000965
19370630,-0.041748,-0.076702,-0.133682,-0.115194,-0.091398,-0.092714,-0.070105,-0.067497,-0.068605,-0.045394,-0.03897,-0.036199
19370731,0.089725,0.099611,0.104232,0.113781,0.099592,0.087144,0.09538,0.092254,0.088565,0.078974,0.094279,0.089345
19370831,-0.048365,-0.052749,-0.084578,-0.049492,-0.053407,-0.05207,-0.051394,-0.049685,-0.049238,-0.045476,-0.046956,-0.048505
19370930,-0.136623,-0.193182,-0.23167,-0.227785,-0.209528,-0.220019,-0.214893,-0.193157,-0.188282,-0.16628,-0.158712,-0.118234
19371030,-0.095798,-0.101549,-0.09653,-0.098408,-0.109626,-0.103725,-0.115201,-0.114573,-0.107856,-0.084043,-0.096235,-0.094589
19371130,-0.083053,-0.108638,-0.123281,-0.13965,-0.11525,-0.124397,-0.119621,-0.114251,-0.098452,-0.085138,-0.082085,-0.078615
19371231,-0.040774,-0.099215,-0.135868,-0.127733,-0.129018,-0.114144,-0.117981,-0.097615,-0.086266,-0.051128,-0.042583,-0.030364
19380131,0.006776,0.04206,0.088202,0.075149,0.070007,0.049485,0.052571,0.041162,0.022544,0.017214,-0.015247,0.005678
19380228,0.058013,0.061061,-0.008635,0.045011,0.070667,0.060115,0.076503,0.075656,0.070259,0.055053,0.096522,0.049436
19380331,-0.238416,-0.285564,-0.319607,-0.357532,-0.306979,-0.29377,-0.312958,-0.281526,-0.280918,-0.253162,-0.251796,-0.226946
19380430,0.145963,0.2062,0.228286,0.260083,0.219766,0.201747,0.211178,0.180324,0.198822,0.178606,0.163459,0.13316
19380531,-0.039053,-0.070462,-0.085199,-0.10024,-0.067508,-0.09156,-0.069325,-0.075528,-0.069218,-0.047967,-0.058836,-0.029108
19380630,0.237914,0.306353,0.280308,0.380835,0.301641,0.309815,0.339091,0.310282,0.297622,0.242166,0.277484,0.220468
19380730,0.072097,0.121836,0.162026,0.152759,0.158906,0.138443,0.132889,0.121558,0.114951,0.112715,0.064749,0.06236
19380831,-0.027139,-0.063787,-0.137325,-0.089732,-0.063501,-0.047202,-0.061937,-0.04866,-0.047531,-0.040397,-0.033928,-0.020574
19380930,0.008912,-0.014633,-0.024523,-0.020908,-0.037865,-0.024592,-0.021594,-0.01596,-0.006001,-0.010488,0.00449,0.015156
19381031,0.078927,0.144539,0.197682,0.170846,0.174137,0.156567,0.135349,0.134982,0.120317,0.124726,0.107056,0.06128
19381130,-0.018206,-0.03653,-0.06484,-0.074862,-0.042546,-0.043102,-0.03347,-0.020517,-0.026137,0.001232,-0.021597,-0.017304
19381231,0.041919,0.033472,-0.055318,0.028687,0.025606,0.039076,0.061662,0.05713,0.045216,0.049506,0.050511,0.03869
19390131,-0.060381,-0.075729,-0.061407,-0.089692,-0.069424,-0.103138,-0.082343,-0.081191,-0.080746,-0.077109,-0.073803,-0.052843
19390228,0.035255,0.041384,0.024521,0.034315,0.031643,0.054669,0.045462,0.04394,0.051701,0.046264,0.042221,0.031263
19390331,-0.120727,-0.173763,-0.181444,-0.199436,-0.176185,-0.189351,-0.189695,-0.173253,-0.196137,-0.161559,-0.162481,-0.099151
19390429,-0.001932,0.002429,0.012378,-0.006185,0.000321,0.012829,0.005794,-0.005719,-0.004808,-0.001079,0.00704,-0.003825
19390531,0.068971,0.086137,0.028675,0.063455,0.093071,0.091988,0.096276,0.114017,0.108892,0.080521,0.076245,0.062338
19390630,-0.053626,-0.083303,-0.105109,-0.114454,-0.074429,-0.085281,-0.075225,-0.073243,-0.086341,-0.055037,-0.075663,-0.045529
19390731,0.102243,0.135497,0.113582,0.132669,0.107945,0.148105,0.133016,0.156036,0.143295,0.129507,0.113193,0.092804
19390831,-0.067264,-0.106495,-0.113611,-0.126041,-0.110526,-0.120514,-0.108458,-0.105278,-0.108095,-0.094474,-0.100476,-0.052959
19390930,0.161815,0.391878,0.875167,0.554591,0.316722,0.388618,0.269367,0.234676,0.281388,0.184608,0.189435,0.137663
19391031,-0.004191,-0.006939,-0.105069,-0.041924,-0.014175,-0.007869,0.014621,-0.011291,0.000488,0.008301,-0.005724,-0.004785
19391130,-0.037131,-0.081311,-0.158965,-0.140991,-0.07063,-0.09238,-0.070874,-0.059884,-0.069059,-0.0593,-0.057888,-0.025936
19391230,0.029686,0.017811,-0.027646,0.020488,0.000847,0.052137,0.037271,0.025507,0.044391,0.035811,0.025488,0.029234
19400131,-0.024215,-0.019978,-0.028379,-0.002069,-0.02261,-0.034742,-0.018691,-0.011964,-0.026168,-0.0304,-0.019122,-0.024986
19400229,0.014758,0.029733,0.027973,0.051691,0.035599,0.030486,0.035663,0.032041,0.025232,0.022616,0.003867,0.013864
19400330,0.018643,0.026168,0.042204,0.037288,0.020021,0.032177,0.024987,0.033762,0.013684,0.039154,0.020547,0.015787
19400430,0.000837,0.013115,-0.02389,0.047754,0.030804,0.024095,0.020525,0.006863,0.028495,-0.006448,-0.002289,-0.000898
19400531,-0.221112,-0.269754,-0.284166,-0.3251,-0.287552,-0.297292,-0.259906,-0.264497,-0.280947,-0.26293,-0.235516,-0.206778
19400629,0.066856,0.06655,0.049426,0.039029,0.078104,0.065173,0.056593,0.053543,0.072423,0.088971,0.054899,0.067692
19400731,0.031923,0.036805,0.02142,0.026588,0.018258,0.036933,0.050803,0.049927,0.049852,0.031135,0.036191,0.029499
19400831,0.024296,0.023221,0.004641,0.017828,0.030758,0.018461,0.02799,0.021658,0.024498,0.021337,0.029193,0.023768
19400930,0.023118,0.037207,0.053216,0.029648,0.038647,0.040443,0.058753,0.032176,0.026947,0.028186,0.028381,0.019951
19401031,0.030143,0.049218,0.005016,0.06042,0.05535,0.078141,0.039867,0.05531,0.051494,0.06955,0.037886,0.022309
19401130,-0.016752,-0.001669,-0.01072,0.011928,0.007026,-0.013823,0.013565,-0.002897,-0.000379,-0.022373,-0.011684,-0.01969
19401231,0.006586,-0.018789,-0.053884,-0.013585,-0.014238,-0.013561,-0.009336,-0.004509,-0.006723,-0.007128,-0.006881,0.01247
19410131,-0.041227,-0.007317,0.054084,-0.004246,-0.004064,-0.019072,-0.020747,-0.049081,-0.038218,-0.045877,-0.02625,-0.044893
19410228,-0.013801,-0.019409,-0.015851,-0.039361,-0.033781,-0.022791,-0.022561,-0.015834,-0.020906,-0.012351,-0.018048,-0.012018
19410331,0.009515,0.014308,0.017162,0.020845,0.023056,0.022254,0.013094,0.003987,0.002764,0.003406,0.019985,0.008223
19410430,-0.054018,-0.057382,-0.055726,-0.071355,-0.06769,-0.052413,-0.058178,-0.055956,-0.066959,-0.050133,-0.044169,-0.05506
19410531,0.01314,0.010105,0.00542,0.003079,0.015518,0.010041,0.012601,0.014451,0.009173,0.021938,0.008593,0.013458
19410630,0.058495,0.066908,0.083418,0.089316,0.059948,0.063933,0.060244,0.059052,0.060244,0.057925,0.058053,0.058147
19410731,0.059543,0.130139,0.284085,0.194035,0.131627,0.135802,0.115487,0.09021,0.112158,0.095882,0.076932,0.044896
19410830,-0.001156,-0.00718,-0.012637,-0.008519,-0.003413,-0.015158,-0.011201,-0.008766,0.003198,0.003487,-0.005702,-5.2e-05
19410930,-0.007611,-0.020448,-0.051595,-0.039797,-0.021892,-0.013268,-0.012527,-0.019225,-0.011808,-0.008844,-0.00584,-0.006465
19411031,-0.052926,-0.06203,-0.081336,-0.048966,-0.060985,-0.059529,-0.047757,-0.069737,-0.052219,-0.051789,-0.050484,-0.052807
19411129,-0.020271,-0.034209,-0.051786,-0.057027,-0.03118,-0.028482,-0.02282,-0.015045,-0.02309,-0.007342,-0.027636,-0.019472
19411231,-0.046692,-0.081886,-0.144868,-0.119133,-0.112245,-0.10829,-0.071802,-0.044648,-0.049569,-0.051999,-0.045966,-0.043044
19420131,0.008979,0.130814,0.398354,0.199364,0.159893,0.106142,0.078768,0.059513,0.048128,0.033982,0.044464,-0.009393
19420228,-0.023651,-0.017579,-0.036271,-0.016228,-0.008594,-0.016743,-0.0185,-0.004742,-0.023393,-0.016801,-0.023346,-0.025469
19420331,-0.065144,-0.05224,-0.074734,-0.046762,-0.057444,-0.035283,-0.053986,-0.037047,-0.052795,-0.056007,-0.06498,-0.068715
19420430,-0.043583,-0.04626,0.005556,-0.06981,-0.045525,-0.046457,-0.04804,-0.059341,-0.048831,-0.046992,-0.058249,-0.039391
19420529,0.060174,0.028879,-0.032241,0.020315,0.013113,0.017249,0.017346,0.04234,0.023287,0.048163,0.052355,0.068352
19420630,0.025772,0.025086,0.049103,0.018471,0.02638,0.014394,0.019536,0.011621,0.028396,0.022281,0.028262,0.026358
19420731,0.035326,0.046405,0.075168,0.055534,0.043327,0.041546,0.046283,0.043311,0.050822,0.042281,0.046078,0.030972
19420831,0.018408,0.028304,0.02065,0.028836,0.027931,0.030011,0.026898,0.021281,0.020723,0.027662,0.020137,0.016409
19420930,0.027069,0.047557,0.150715,0.049421,0.044031,0.029937,0.021701,0.029303,0.037075,0.030647,0.030164,0.025007
19421031,0.069088,0.101294,0.127479,0.160656,0.118441,0.0911,0.101775,0.104736,0.093885,0.079557,0.072853,0.062229
